study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA524703	SAMN11031391	SRX5450919	SRR8653210	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653210/SRR8653210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653210/SRR8653210_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653210
PRJNA524703	SAMN11031390	SRX5450918	SRR8653211	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653211/SRR8653211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653211/SRR8653211_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653211
PRJNA524703	SAMN11031393	SRX5450917	SRR8653212	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653212/SRR8653212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653212/SRR8653212_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653212
PRJNA524703	SAMN11031392	SRX5450916	SRR8653213	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653213/SRR8653213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653213/SRR8653213_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653213
PRJNA524703	SAMN11031287	SRX5450915	SRR8653214	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653214/SRR8653214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653214/SRR8653214_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653214
PRJNA524703	SAMN11031288	SRX5450914	SRR8653215	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653215/SRR8653215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653215/SRR8653215_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653215
PRJNA524703	SAMN11031289	SRX5450913	SRR8653216	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653216/SRR8653216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653216/SRR8653216_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653216
PRJNA524703	SAMN11031290	SRX5450912	SRR8653217	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653217/SRR8653217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653217/SRR8653217_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653217
PRJNA524703	SAMN11031291	SRX5450911	SRR8653218	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653218/SRR8653218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653218/SRR8653218_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653218
PRJNA524703	SAMN11031292	SRX5450910	SRR8653219	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653219/SRR8653219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653219/SRR8653219_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653219
PRJNA524703	SAMN11031293	SRX5450909	SRR8653220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653220/SRR8653220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653220/SRR8653220_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653220
PRJNA524703	SAMN11031294	SRX5450908	SRR8653221	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653221/SRR8653221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653221/SRR8653221_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653221
PRJNA524703	SAMN11031295	SRX5450907	SRR8653222	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653222/SRR8653222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653222/SRR8653222_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653222
PRJNA524703	SAMN11031296	SRX5450906	SRR8653223	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653223/SRR8653223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653223/SRR8653223_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653223
PRJNA524703	SAMN11031282	SRX5450905	SRR8653224	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653224/SRR8653224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653224/SRR8653224_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653224
PRJNA524703	SAMN11031306	SRX5450904	SRR8653225	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653225/SRR8653225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653225/SRR8653225_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653225
PRJNA524703	SAMN11031284	SRX5450903	SRR8653226	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653226/SRR8653226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653226/SRR8653226_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653226
PRJNA524703	SAMN11031282	SRX5450902	SRR8653227	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653227/SRR8653227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653227/SRR8653227_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653227
PRJNA524703	SAMN11031327	SRX5450901	SRR8653228	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653228/SRR8653228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653228/SRR8653228_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653228
PRJNA524703	SAMN11031315	SRX5450900	SRR8653229	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653229/SRR8653229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653229/SRR8653229_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653229
PRJNA524703	SAMN11031315	SRX5450899	SRR8653230	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653230/SRR8653230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653230/SRR8653230_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653230
PRJNA524703	SAMN11031316	SRX5450898	SRR8653231	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653231/SRR8653231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653231/SRR8653231_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653231
PRJNA524703	SAMN11031313	SRX5450897	SRR8653232	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653232/SRR8653232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653232/SRR8653232_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653232
PRJNA524703	SAMN11031314	SRX5450896	SRR8653233	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653233/SRR8653233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653233/SRR8653233_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653233
PRJNA524703	SAMN11031311	SRX5450895	SRR8653234	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653234/SRR8653234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653234/SRR8653234_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653234
PRJNA524703	SAMN11031312	SRX5450894	SRR8653235	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653235/SRR8653235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653235/SRR8653235_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653235
PRJNA524703	SAMN11031309	SRX5450893	SRR8653236	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653236/SRR8653236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653236/SRR8653236_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653236
PRJNA524703	SAMN11031310	SRX5450892	SRR8653237	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653237/SRR8653237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653237/SRR8653237_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653237
PRJNA524703	SAMN11031307	SRX5450891	SRR8653238	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653238/SRR8653238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653238/SRR8653238_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653238
PRJNA524703	SAMN11031308	SRX5450890	SRR8653239	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653239/SRR8653239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653239/SRR8653239_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653239
PRJNA524703	SAMN11031306	SRX5450889	SRR8653240	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653240/SRR8653240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653240/SRR8653240_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653240
PRJNA524703	SAMN11031305	SRX5450888	SRR8653241	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653241/SRR8653241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653241/SRR8653241_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653241
PRJNA524703	SAMN11031302	SRX5450887	SRR8653242	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653242/SRR8653242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653242/SRR8653242_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653242
PRJNA524703	SAMN11031301	SRX5450886	SRR8653243	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653243/SRR8653243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653243/SRR8653243_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653243
PRJNA524703	SAMN11031304	SRX5450885	SRR8653244	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653244/SRR8653244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653244/SRR8653244_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653244
PRJNA524703	SAMN11031303	SRX5450884	SRR8653245	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653245/SRR8653245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653245/SRR8653245_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653245
PRJNA524703	SAMN11031298	SRX5450883	SRR8653246	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653246/SRR8653246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653246/SRR8653246_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653246
PRJNA524703	SAMN11031297	SRX5450882	SRR8653247	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653247/SRR8653247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653247/SRR8653247_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653247
PRJNA524703	SAMN11031300	SRX5450881	SRR8653248	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653248/SRR8653248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653248/SRR8653248_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653248
PRJNA524703	SAMN11031299	SRX5450880	SRR8653249	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653249/SRR8653249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653249/SRR8653249_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653249
PRJNA524703	SAMN11031311	SRX5450879	SRR8653250	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653250/SRR8653250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653250/SRR8653250_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653250
PRJNA524703	SAMN11031312	SRX5450878	SRR8653251	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653251/SRR8653251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653251/SRR8653251_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653251
PRJNA524703	SAMN11031307	SRX5450877	SRR8653252	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653252/SRR8653252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653252/SRR8653252_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653252
PRJNA524703	SAMN11031308	SRX5450876	SRR8653253	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653253/SRR8653253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653253/SRR8653253_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653253
PRJNA524703	SAMN11031309	SRX5450875	SRR8653254	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653254/SRR8653254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653254/SRR8653254_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653254
PRJNA524703	SAMN11031310	SRX5450874	SRR8653255	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653255/SRR8653255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653255/SRR8653255_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653255
PRJNA524703	SAMN11031303	SRX5450873	SRR8653256	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653256/SRR8653256_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653256/SRR8653256_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653256
PRJNA524703	SAMN11031304	SRX5450872	SRR8653257	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653257/SRR8653257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653257/SRR8653257_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653257
PRJNA524703	SAMN11031305	SRX5450871	SRR8653258	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653258/SRR8653258_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653258/SRR8653258_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653258
PRJNA524703	SAMN11031306	SRX5450870	SRR8653259	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653259/SRR8653259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653259/SRR8653259_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653259
PRJNA524703	SAMN11031384	SRX5450869	SRR8653260	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653260/SRR8653260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653260/SRR8653260_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653260
PRJNA524703	SAMN11031284	SRX5450868	SRR8653261	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653261/SRR8653261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653261/SRR8653261_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653261
PRJNA524703	SAMN11031341	SRX5450867	SRR8653262	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653262/SRR8653262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653262/SRR8653262_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653262
PRJNA524703	SAMN11031284	SRX5450866	SRR8653263	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653263/SRR8653263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653263/SRR8653263_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653263
PRJNA524703	SAMN11031342	SRX5450865	SRR8653264	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653264/SRR8653264_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653264/SRR8653264_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653264
PRJNA524703	SAMN11031408	SRX5450864	SRR8653265	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653265/SRR8653265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653265/SRR8653265_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653265
PRJNA524703	SAMN11031409	SRX5450863	SRR8653266	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653266/SRR8653266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653266/SRR8653266_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653266
PRJNA524703	SAMN11031400	SRX5450862	SRR8653267	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653267/SRR8653267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653267/SRR8653267_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653267
PRJNA524703	SAMN11031401	SRX5450861	SRR8653268	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653268/SRR8653268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653268/SRR8653268_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653268
PRJNA524703	SAMN11031402	SRX5450860	SRR8653269	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653269/SRR8653269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653269/SRR8653269_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653269
PRJNA524703	SAMN11031403	SRX5450859	SRR8653270	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653270/SRR8653270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653270/SRR8653270_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653270
PRJNA524703	SAMN11031404	SRX5450858	SRR8653271	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653271/SRR8653271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653271/SRR8653271_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653271
PRJNA524703	SAMN11031405	SRX5450857	SRR8653272	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653272/SRR8653272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653272/SRR8653272_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653272
PRJNA524703	SAMN11031406	SRX5450856	SRR8653273	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653273/SRR8653273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653273/SRR8653273_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653273
PRJNA524703	SAMN11031407	SRX5450855	SRR8653274	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653274/SRR8653274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653274/SRR8653274_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653274
PRJNA524703	SAMN11031398	SRX5450854	SRR8653275	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653275/SRR8653275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653275/SRR8653275_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653275
PRJNA524703	SAMN11031285	SRX5450853	SRR8653276	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653276/SRR8653276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653276/SRR8653276_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653276
PRJNA524703	SAMN11031306	SRX5450852	SRR8653277	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653277/SRR8653277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653277/SRR8653277_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653277
PRJNA524703	SAMN11031306	SRX5450851	SRR8653278	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653278/SRR8653278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653278/SRR8653278_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653278
PRJNA524703	SAMN11031305	SRX5450850	SRR8653279	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653279/SRR8653279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653279/SRR8653279_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653279
PRJNA524703	SAMN11031305	SRX5450849	SRR8653280	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653280/SRR8653280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653280/SRR8653280_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653280
PRJNA524703	SAMN11031297	SRX5450848	SRR8653281	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653281/SRR8653281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653281/SRR8653281_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653281
PRJNA524703	SAMN11031297	SRX5450847	SRR8653282	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653282/SRR8653282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653282/SRR8653282_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653282
